ID,cluster
824,1000
825,1000
826,1001
827,1000
828,1000
829,1014
830,1000
831,1000
832,1000
833,-1
834,1000
835,1000
836,1000
837,1000
838,1000
839,1000
840,1000
841,1000
842,1000
843,1000
844,1001
845,1001
846,1000
847,1000
848,1001
849,1001
850,1000
851,1000
852,1000
853,-1
854,1001
855,1000
856,-1
857,1001
858,1003
859,1000
860,1000
861,1000
862,1001
863,1000
864,1000
865,1001
866,1000
867,1000
868,1000
869,1000
870,1001
871,1000
872,1001
873,1000
874,1000
875,1000
876,1000
877,1000
878,1000
879,1000
880,1000
881,1000
882,1001
883,1000
884,1000
885,1000
886,1001
887,1000
888,1000
889,1000
890,1000
891,1000
892,-1
893,1001
894,1000
895,-1
896,1000
897,1000
898,1014
899,-1
900,1001
901,1000
902,1001
903,1001
904,1000
905,1000
906,1000
907,1000
908,1000
909,1000
910,1000
911,1000
912,1000
913,1000
914,1000
915,1000
916,-1
917,1000
918,1000
919,1000
920,-1
921,1000
922,1000
923,1000
924,1001
925,1001
926,1000
927,1000
928,1000
929,1001
930,1001
931,1000
932,1000
933,1000
934,1000
935,1000
936,1001
937,1001
938,1000
939,1000
940,1000
941,1000
942,1000
943,1000
944,1000
945,1000
946,1000
947,1004
948,1000
949,1000
950,1000
951,1008
952,1000
953,1000
954,1000
955,1000
956,1000
957,1000
958,1000
959,1000
960,1000
961,-1
962,1000
963,1000
964,1000
965,1000
966,1000
967,1000
968,1000
969,1000
970,1000
971,1000
972,1000
973,1000
974,-1
975,1003
976,1001
977,1001
978,1001
979,1000
980,1000
981,1000
982,1000
983,1000
984,1000
985,1000
986,-1
987,1001
988,1000
989,1001
990,1000
991,1000
992,1000
993,1000
994,1000
995,1000
996,1000
997,1000
998,1000
999,1000
1000,1000
1001,1000
1002,1000
1003,1000
1004,1001
1005,1000
1006,1000
1007,1000
1008,1000
1009,-1
1010,1000
1011,1000
1012,1009
1013,-1
1014,1000
1015,1000
1016,-1
1017,1000
1018,1000
1019,1000
1020,1000
1021,1015
1022,1000
1023,1001
1024,1000
1025,1001
1026,1000
1027,1000
1028,1000
1029,1010
1030,1000
1031,1000
1032,1000
1033,1014
